ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Country,host_country
9750,Mireia Belmonte Garca,F,21.0,170.0,59.0,Spain,ESP,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Butterfly,Silver,Spain,UK
9750,Mireia Belmonte Garca,F,25.0,170.0,59.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,Gold,Spain,Brazil
9750,Mireia Belmonte Garca,F,25.0,170.0,59.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,Bronze,Spain,Brazil
9756,Anatoly Alekseyevich Beloglazov,M,23.0,155.0,52.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Flyweight, Freestyle",Gold,Russia,USA
9757,Sergey Alekseyevich Beloglazov,M,23.0,165.0,57.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,Russia,USA
9757,Sergey Alekseyevich Beloglazov,M,32.0,165.0,57.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,Russia,Canada
9764,Alexander Belonogoff,M,26.0,187.0,90.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Silver,Australia,Brazil
9767,Esper Konstantinovich Beloselsky-Belozersky,M,41.0,,,Gallia II,RUS,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 10 metres,Bronze,Russia,Sweden
9776,Vladimir Pavlovich Belousov,M,21.0,173.0,78.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold,Russia,France
9777,Yevgeny Vladimirovich Belousov,M,21.0,183.0,86.0,Soviet Union-1,URS,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Silver,Russia,Yugoslavia
9778,Lyudmila Yevgenevna Belousova (-Protopopova),F,28.0,160.0,46.0,Soviet Union-1,URS,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,Gold,Russia,Austria
9778,Lyudmila Yevgenevna Belousova (-Protopopova),F,32.0,160.0,46.0,Soviet Union-1,URS,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Mixed Pairs,Gold,Russia,France
9779,Aleksandr Aleksandrovich Belov,M,20.0,200.0,100.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Gold,Russia,Japan
9782,Nikolay Grigoryevich Belov,M,32.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,Russia,Norway
9783,Sergey Aleksandrovich Belov,M,36.0,190.0,82.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze,Russia,USA
9787,Irina Olegovna Belova,F,19.0,175.0,52.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,Russia,Australia
9788,Irina Nikolayevna Belova (Ilyichova-),F,24.0,175.0,62.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Heptathlon,Silver,Russia,France
9789,Yelena Pavlovna Belova (-Kalyanova),F,26.0,172.0,58.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Bronze,Russia,France
9789,Yelena Pavlovna Belova (-Kalyanova),F,26.0,172.0,58.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,Bronze,Russia,France
9790,Olga Konstantinovna Belova-Gorbunova,F,22.0,169.0,60.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze,Russia,Brazil
9792,Dieter Below,M,34.0,183.0,82.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,Bronze,Germany,Austria
9803,Daima Mayelis Beltrn Guisado,F,28.0,182.0,104.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Heavyweight,Silver,Cuba,Australia
9803,Daima Mayelis Beltrn Guisado,F,31.0,182.0,104.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Heavyweight,Silver,Cuba,Greece
9806,Jos Gil de Gouveia Beltro,M,30.0,,,Portugal,POR,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze,Portugal,Germany
9811,Olesya Vladimirovna Belugina,F,20.0,175.0,53.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,Russia,Greece
9822,Vladimir Timofeyevich Belyakov,M,34.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Gold,Russia,Norway
9823,Anastasiya Yevgenyevna Belyakova,F,23.0,173.0,60.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,Bronze,Russia,Brazil
9829,David Sagitovich Belyavsky,M,24.0,165.0,55.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,Bronze,Russia,Brazil
9832,Sergey Nikolayevich Belyayev,M,36.0,,,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver,Kazakhstan,USA
9832,Sergey Nikolayevich Belyayev,M,36.0,,,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver,Kazakhstan,USA
9848,Rhadi Ben Abdesselam,M,31.0,180.0,65.0,Morocco,MAR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Marathon,Silver,Morocco,USA
9864,Larbi Ben Boudaoud,M,26.0,170.0,66.0,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Lightweight,Silver,France,Australia
9946,Jaroslav Benk,M,21.0,181.0,82.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Czech Republic,Yugoslavia
9967,Pavel Benc,M,24.0,172.0,70.0,Czechoslovakia,TCH,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze,Czech Republic,Canada
9993,Brunon Bendig,M,21.0,169.0,54.0,Poland,POL,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Bantamweight,Bronze,Poland,USA
9998,Kurt Bendlin,M,25.0,178.0,91.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,Bronze,Germany,France
9999,Ferenc Bene,M,19.0,170.0,70.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Gold,Hungary,Austria
10008,Emil Benecke,M,33.0,173.0,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver,Germany,USA
10011,Gbor Benedek,M,25.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver,Hungary,Norway
10011,Gbor Benedek,M,25.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,Gold,Hungary,Norway
10012,Jnos Benedek,M,27.0,159.0,60.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Featherweight,Bronze,Hungary,Japan
10013,Tibor Benedek,M,28.0,190.0,96.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold,Hungary,Australia
10013,Tibor Benedek,M,32.0,190.0,96.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold,Hungary,Greece
10013,Tibor Benedek,M,36.0,190.0,96.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold,Hungary,China
10022,Edward Benedicks,M,33.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",Silver,Sweden,Sweden
10022,Edward Benedicks,M,41.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Double Shot, Team",Silver,Sweden,Belgium
10023,Charles Sumner Benedict,M,40.0,,,United States,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Gold,USA,UK
10033,Andrea Benelli,M,36.0,173.0,80.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,Bronze,Italy,USA
10033,Andrea Benelli,M,44.0,173.0,80.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,Gold,Italy,Greece
10037,Ladislav Bene,M,29.0,181.0,81.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Silver,Czech Republic,Japan
10048,Meaghan Benfeito,F,23.0,155.0,48.0,Canada,CAN,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Bronze,Canada,UK
10048,Meaghan Benfeito,F,27.0,155.0,48.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,Bronze,Canada,Brazil
10048,Meaghan Benfeito,F,27.0,155.0,48.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Platform,Bronze,Canada,Brazil
10049,Arnaldo Benfenati,M,24.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Italy,Switzerland
10062,Birgitta Kristina Bengtsson,F,23.0,170.0,61.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Women's Two Person Dinghy,Silver,Sweden,Canada
10072,Gsta Ragnar Bengtsson (-Bewert),M,22.0,,,Kullan,SWE,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 30 metres,Gold,Sweden,Belgium
10084,Per-Inge Bengtsson,M,22.0,184.0,78.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver,Sweden,Yugoslavia
10084,Per-Inge Bengtsson,M,22.0,184.0,78.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver,Sweden,Yugoslavia
10085,Rolf-Gran Bengtsson,M,46.0,171.0,67.0,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver,Sweden,China
10095,"Stanley Delong ""Stan"" Benham",M,38.0,,,United States-1,USA,1952 Winter,1952,Winter,Oslo,Bobsleigh,Bobsleigh Men's Two,Silver,USA,Norway
10098,Hasna Benhassi,F,26.0,166.0,47.0,Morocco,MAR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,Silver,Morocco,Greece
10098,Hasna Benhassi,F,30.0,166.0,47.0,Morocco,MAR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 800 metres,Bronze,Morocco,China
10104,Jan Janusz Benigier,M,26.0,174.0,70.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Silver,Poland,Austria
10105,Amar Benikhlef,M,26.0,186.0,90.0,Algeria,ALG,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Middleweight,Silver,Algeria,China
10128,"Stephen DeLancey ""Steve"" Benjamin",M,28.0,175.0,59.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,Silver,USA,Yugoslavia
10136,Lindsay Dianne Benko (-Mintenko),F,27.0,185.0,74.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,USA,Greece
10136,Lindsay Dianne Benko (-Mintenko),F,27.0,185.0,74.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,Greece
10140,"Brittany ""Britt"" Benn",F,27.0,165.0,68.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze,Canada,Brazil
10142,"James Randolph ""Jamie"" Benn",M,24.0,189.0,94.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada,Russia
10148,Edwin Johannes Benne,M,27.0,208.0,104.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Silver,Netherlands,France
10149,"Huelet Leo ""Joe"" Benner",M,34.0,178.0,100.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,USA,Norway
10151,Julien Benneteau,M,30.0,185.0,79.0,France-2,FRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Bronze,France,UK
10156,Basil Robert Bennett,M,25.0,183.0,77.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Hammer Throw,Bronze,USA,Belgium
10157,"Robert Earl ""Bob"" Bennett",M,17.0,183.0,78.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Backstroke,Bronze,USA,USA
10157,"Robert Earl ""Bob"" Bennett",M,17.0,183.0,78.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,USA
10157,"Robert Earl ""Bob"" Bennett",M,21.0,183.0,78.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Backstroke,Bronze,USA,Austria
10157,"Robert Earl ""Bob"" Bennett",M,21.0,183.0,78.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,Austria
10158,"Robert Howard ""Bob"" Bennett",M,28.0,188.0,98.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Hammer Throw,Bronze,USA,Switzerland
10160,Brooke Marie Bennett (-Frioud),F,16.0,165.0,57.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 800 metres Freestyle,Gold,USA,USA
10160,Brooke Marie Bennett (-Frioud),F,20.0,165.0,57.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Freestyle,Gold,USA,Australia
10160,Brooke Marie Bennett (-Frioud),F,20.0,165.0,57.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 800 metres Freestyle,Gold,USA,Australia
10161,Charles Bennett,M,29.0,,,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Athletics,"Athletics Men's 1,500 metres",Gold,UK,France
10161,Charles Bennett,M,29.0,,,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Athletics,"Athletics Men's 4,000 metres Steeplechase",Silver,UK,France
10161,Charles Bennett,M,29.0,,,Amateur Athletic Association,GBR,1900 Summer,1900,Summer,Paris,Athletics,"Athletics Men's 5,000 metres, Team",Gold,UK,France
10163,Douglas Haig Bennett,M,29.0,,,Canada,CAN,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver,Canada,Switzerland
10173,Karen Bennett,F,27.0,179.0,75.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver,UK,Brazil
10177,Mark Stewart Bennett,M,23.0,183.0,89.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver,UK,Brazil
10178,Mervyn Bennett,M,31.0,179.0,70.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,Australia,Austria
10180,"Michael John ""Mick"" Bennett",M,23.0,183.0,71.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,UK,Japan
10181,Paul Bennett,M,27.0,207.0,100.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold,UK,Brazil
10191,Andrew David Bennie,M,32.0,180.0,68.0,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,New Zealand,Canada
10194,Carina Marguerite Benninga,F,21.0,164.0,64.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Gold,Netherlands,Yugoslavia
10195,Marc Alexander Benninga,M,27.0,170.0,66.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Bronze,Netherlands,Canada
10198,Joan Benoit (-Samuelson),F,27.0,157.0,46.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Marathon,Gold,USA,Yugoslavia
10216,"Robert John ""Bobby"" Benson",M,25.0,167.0,61.0,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada,Belgium
10230,Neisser Santiago Bent Vzquez,M,19.0,170.0,67.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Backstroke,Bronze,Cuba,USA
10239,Isaac Bentham,M,25.0,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Gold,UK,Sweden
10256,"William Bruce ""Bill"" Bentsen",M,34.0,180.0,75.0,Widgeon,USA,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze,USA,Austria
10257,"Joseph ""Gunnar"" Bentz",M,20.0,196.0,84.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,USA,Brazil
10259,Matej Beu,M,28.0,196.0,83.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Silver,Slovakia,Brazil
10262,"Giovanni ""Nino"" Benvenuti",M,22.0,178.0,67.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Welterweight,Gold,Italy,USA
10272,"Josef ""Sepp"" Benz",M,31.0,180.0,81.0,Switzerland-1,SUI,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,Bronze,Switzerland,Austria
10272,"Josef ""Sepp"" Benz",M,35.0,180.0,81.0,Switzerland-2,SUI,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,Gold,Switzerland,USA
10280,Josef Bernek,M,28.0,188.0,86.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Czech Republic,Japan
10298,Lalka Stoyanova Berberova,F,23.0,182.0,73.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxless Pairs,Silver,Bulgaria,Canada
10303,Gheorghe Berceanu,M,22.0,150.0,51.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Gold,Romania,Japan
10303,Gheorghe Berceanu,M,26.0,150.0,51.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver,Romania,Austria
10310,Tibor Berczelly (Berczeller-),M,24.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",Gold,Hungary,Germany
10310,Tibor Berczelly (Berczeller-),M,36.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Team",Gold,Hungary,Switzerland
10310,Tibor Berczelly (Berczeller-),M,40.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Bronze,Hungary,Norway
10310,Tibor Berczelly (Berczeller-),M,40.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",Bronze,Hungary,Norway
10310,Tibor Berczelly (Berczeller-),M,40.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Gold,Hungary,Norway
10329,Adem Bereket,M,27.0,175.0,76.0,Turkey,TUR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,Turkey,Australia
10337,"Richard ""Ricky"" Berens",M,20.0,188.0,93.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,USA,China
10337,"Richard ""Ricky"" Berens",M,24.0,188.0,93.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,USA,UK
10341,Mdlina Bere,F,23.0,186.0,75.0,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze,Romania,Brazil
10343,Zoltn Bres,M,24.0,185.0,83.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Heavyweight,Bronze,Hungary,France
10345,Jack Beresford,M,21.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Single Sculls,Silver,UK,Belgium
10345,Jack Beresford,M,25.0,,,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Single Sculls,Gold,UK,France
10345,Jack Beresford,M,37.0,,,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Double Sculls,Gold,UK,Germany
10346,John Graham Hope de la Poer Beresford,M,33.0,,,Foxhunters Hurlingham,GBR,1900 Summer,1900,Summer,Paris,Polo,Polo Men's Polo,Gold,UK,France
10347,Julius Beresford Wiszniewski,M,43.0,,,Thames Rowing Club,GBR,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Silver,UK,Sweden
10349,Oleksandr Mykolaiovych Beresh,M,22.0,171.0,64.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,Ukraine,Australia
10349,Oleksandr Mykolaiovych Beresh,M,22.0,171.0,64.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Team All-Around,Silver,Ukraine,Australia
10352,Dmitry Vladimirovich Berestov,M,24.0,180.0,105.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Heavyweight,Gold,Russia,Greece
10357,Yury Viktorovich Berezhko,M,24.0,198.0,97.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Bronze,Russia,China
10360,Liubov Ivanivna Berezhna-Odynokova,F,20.0,167.0,61.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Gold,Russia,Austria
10360,Liubov Ivanivna Berezhna-Odynokova,F,24.0,167.0,61.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Gold,Russia,USA
10361,Yelena Viktorovna Berezhnaya,F,20.0,154.0,42.0,Russia-2,RUS,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Pairs,Silver,Russia,Japan
10361,Yelena Viktorovna Berezhnaya,F,24.0,154.0,42.0,Russia-1,RUS,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Gold,Russia,USA
10372,"Aina Berg (-Brolin, -Heinze)",F,18.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,Sweden,Belgium
10372,"Aina Berg (-Brolin, -Heinze)",F,22.0,,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,Sweden,France
10373,"Aki-Petteri Arvid ""Aki"" Berg",M,20.0,191.0,94.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,Japan
10373,"Aki-Petteri Arvid ""Aki"" Berg",M,28.0,191.0,94.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Finland,Italy
10376,Axel Arne Berg,M,22.0,,,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Team",Bronze,Sweden,USA
10381,Eero Edvin Berg,M,26.0,167.0,58.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 10,000 metres",Bronze,Finland,France
10381,Eero Edvin Berg,M,26.0,167.0,58.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's Cross-Country, Team",Gold,Finland,France
10389,Laura Kay Berg,F,21.0,168.0,61.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold,USA,USA
10389,Laura Kay Berg,F,29.0,168.0,61.0,United States,USA,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Gold,USA,Greece
